seed,epoch,relative_epoch_to_tau,train_acc,val_acc,test_acc_if_available,layer,hook,erank,delta_attn_if_layer_hook,delta_mlp_if_layer_hook,checkpoint_label,checkpoint_path
0,2326,-113,1.0,0.5002796733415371,0.5002796733415371,0,resid_post,12.48774010819852,,,epoch_2326,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002326.pt
0,2326,-113,1.0,0.5002796733415371,0.5002796733415371,1,resid_pre,12.48774010819852,11.953756948173202,20.62139951792647,epoch_2326,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002326.pt
0,2326,-113,1.0,0.5002796733415371,0.5002796733415371,1,resid_mid,24.441497056371723,,,epoch_2326,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002326.pt
0,2326,-113,1.0,0.5002796733415371,0.5002796733415371,1,resid_post,45.06289657429819,,,epoch_2326,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002326.pt
0,2377,-62,1.0,0.7519856807249133,0.7519856807249133,0,resid_pre,1.000000000000159,13.072200826480682,-1.2642273913094488,epoch_2377,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002377.pt
0,2377,-62,1.0,0.7519856807249133,0.7519856807249133,0,resid_mid,14.07220082648084,,,epoch_2377,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002377.pt
0,2377,-62,1.0,0.7519856807249133,0.7519856807249133,0,resid_post,12.807973435171391,,,epoch_2377,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002377.pt
0,2377,-62,1.0,0.7519856807249133,0.7519856807249133,1,resid_pre,12.807973435171391,12.252414826019223,21.89074136086027,epoch_2377,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002377.pt
0,2377,-62,1.0,0.7519856807249133,0.7519856807249133,1,resid_mid,25.060388261190614,,,epoch_2377,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002377.pt
0,2377,-62,1.0,0.7519856807249133,0.7519856807249133,1,resid_post,46.951129622050885,,,epoch_2377,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002377.pt
